post_text,label
在复习，突然躯体化停不下来完全控制不了,0
现在真想一头撞死 。。。。。。,0
"买了一副tarot
顺便恶补相关知识ing",0
我听过，在我不知道的背后，被最爱的人和别人，说我是傻。说的也对，我确实如此。新的一年么，如往常一样。只是以后，再无期待。,0
这两天还行，没别的想法，就是累，烦,0
快来，24年了，我还没有凑齐,0
你们长大了以后还会怕黑吗 我成年了还是怕黑还是好容易被吓哭,0
小时候最爱喝的旺仔，看着电视吵着爸爸给我买，很多事情已经记不清了，我记得小时候我想喝旺仔，爸爸给我买都是犹犹豫豫的，有一天我的小侄女来了，他就带我们两个人去超市给我的小侄女买了两版的旺仔牛奶，而我只有一版，走在回家的路上，他和小侄女走在一起，路的一边，我走在另一边，心里说不上的难受，到现在还一直记得，我抱着旺仔回来的路上，走到了原来那条街，本来准备拍下来，结果手机突然没电了,0
爸爸，我真的是你的累赘让你那么讨厌吗？,1
我什么时候才能做到没心没肺的活着,0
晚上出去吃了好吃的,0
快点好哦,0
病友们你们平时去医院拿药走的是医保还是自费啊？,0
我永远都不能笑着说出经历过的苦,0
我爸妈不让我吃药，说是药三分毒，觉得抑郁症不是病，一切都是我矫情出来的，我该怎么办,1
其实我也没那么怕死。我是担心死后会给别人造成麻烦。,2
新的一年，希望明年健健康康，不奢望病情完全好。但是一定要比2023好，加油,0
这个世界上没有一个人应该被抛弃，没有什么比一个人的生命更重要,0
为什么我长的那么难看 我要是在瘦30斤我愿意裸着上街 但我真的很难看 跟父母都不像 我不想照镜子 我也不想一低头就能看见自己的身体,0
"来晚了的新年快乐！
今年来武汉啦啦啦勇敢的跨出了这一步
希望明天好好的",0
生命好脆弱 不知道下一秒会发生什么 不知道睡一觉之后还会不会醒来 不知道如果我突然死去 身边的人会是怎样的 但我宁愿是自己死去也不想失去身边任何一个人 这几天听了些事 我好怕有人离开我 是永远的离开我让我再也找不到 感觉我会疯掉 还不如我自己先离开 这样就不用承受失去的痛苦 我好自私。。,1
什么叫我一天到晚就知道生气，就知道花钱啊啊啊！！！！好累，，，，,0
她们说我应该去死 那我现在就去死吧,2
只要清醒的就感觉好痛苦抑郁症,1
呸,0
啊呃每次这时候被要求给谁谁谁发祝福打电话就觉得头疼,0
你一定吃了很多苦，辛苦了，好好休息吧，我会在这里陪着你,0
班主任好sb，这个月支原体肺炎请了三个星期在打针住院，他直接不让我去学校了,0
谁能告诉我还有什么好看的古装剧,0
想问问大家，碳酸锂片，曲唑酮，鲁拉西酮这三种药怎么吃能让人晕过去，我想睡一场不醒的觉。,1
我现在的状态好奇怪，昨天开始头痛，今天起来感觉自己有点冷血不会笑。,0
我真的好期待今天晚上的饭，结果因为他们吵架又没了，从重新去上学到现在，我真的真的已经很努力在尝试变好了，可好像一切都破灭了。,0
我有点累,0
"奇怪你爱小狗～
越来越像女孩子啦，开心",0
吃了阿普唑仑也睡不着了怎么办？有一点儿声音我就睡不着，很不舒服😔,1
氟伏沙明好像是有点劲但不多 一天早上把手里剩下的大半板全吃了 第一节课下课全吐了 现在抖得像个什么，，中午请假回家猛的一站起来差点一下栽过去。。。午安家人们我先睡为敬,1
好想要被喜欢的人紧紧抱住 可是我仔细一想发现自己连好朋友都没有,0
累 你要是在我身边就好了,0
凋零的蝴蝶，一面旗，许愿塔，我，还有瀑布，柿子，枯枝。是我的自由,0
是解离，很好，又多了一个新障碍。啊啊啊，我要发疯了。,1
真的是不想处对象，不想相亲，绝对不会想结婚。一是真心觉着没有好人，我找不着好的。二是我一个人痛苦就够了，何苦结婚以后有了孩子把病遗传给下一代，让孩子跟我一块痛苦。这不造孽吗,0
..我很想你..但…我不愛你了..,0
很快就要跨年了，可以给我一个拥抱吗？祝你新的一年平安健康，快快乐乐,0
我难受,0
每次哭完后都感觉好冷,0
出院，剩的草酸曲唑酮全没用了,1
你们会这样吗，看到别人生病去世或意外去世，就特别特别羡慕她们可以离开这个世界，我也不想吃治抑郁的药了，吃治焦虑的就好了，希望抑郁情绪能在有一天能把我推向那一步,2
"梦见自己被押上刑场砍头……
最近没吃药了，然后每天都做一些奇奇怪怪的梦……
好窒息睡醒之后想起这些梦。",0
想知道一般人的键盘打zs会打出什么,0
有没有湖南岳阳的姐妹啊 我家乡是岳阳 强推一下岳阳市中心医院南院的胡华峰医生（是女医生哦）,0
吃上药了捏，大概很快就会睡着，但是很怕睡上十五六个小时，我爸还在家，他会骂死我的。两年六百多天，通宵了大概五百多天吧，怎么改作息呢，其实白天也没有像别人说的那样以抑郁为借口睡一整天，好多时候就睡三四个小时，我是真的生病了呀。,1
明天就是今年的最后一次检查啦,0
"谁懂啊？今天放学去找我妹，莫名其妙来了个人，据说是先前因为打电话的时候跟我妹闹了矛盾？

（据说在电话亭那个位置她在捡东西，而我妹因为赶着着急就催了她两句，就被她记上了)

后面我跟我妹聊天的时候莫名其妙她就冲了出来，用手指着我妹大骂（直朝着我妹眼睛那边戳)，边戳边说什么自己是抑郁症，全家都死了，一堆莫名其妙的话后，还朝着我们脸上吐口水。

谁懂我当时的无助，一想到之后还要跟这种人一起上学，我就裂开，甚至我们跟她压根就不认识",0
寒冷的夜，兜兜转转，不知道哪里才是我的家,0
"我睡了20多个小时😪……
明天妈妈出院咯✌🏻",0
药也吃了但是还是好不起来，家人又很关心我，我又老是觉得这样子很愧疚，我每次痛苦的时候家人也很痛苦，但是我又无法表达出来，他们也无法理解我，我到底该怎么才能表达清楚自己的感受,0
"各位！我来分享失眠可以快速睡着的好方法！
听东西！可以听音乐或者小说
音乐呢不用必须是轻音乐或者特别慢 就平常音乐 调不是很快像说唱这类的就可以 我一般都听《明天见》和《你会找到我》这两首 各位可以根据自己的喜好来选择
小说就没什么要求了 语速不要太快像我平时听2倍速的软件睡觉就会放1.5倍速 三倍速的我一般放2.5–2.8倍速 要非得说需要注意的就是不要听恐怖的或者有很多需要思考的地方的小说
方法就是把注意力全放在音乐或者小说上 不要去想其他事情 专注一点 但也不要太专注像上课一样跟着一起思考当然就不行了 肯定睡不着 我也说不清楚反正就是这样 各位可以慢慢试一试 还有一点就是要放松身心！身体太紧绷了固然睡不着 我也没什么推荐的小说 一般都是看推文然后在软件找后续 各位可以自己找一找自己感兴趣的
最后！我失眠是因为焦虑 过度思考，如果原因不同可能没有用哦",0
原生家庭的痛 真的会留下一辈子的阴影 我刚刚做梦梦到原生家庭 自己哭醒了 哭醒了 心里还是好难受 好难受 赶紧吃了药 冷静一下 真的难过到心痛,1
我自残同班的就笑话我我是真的受不了他们了，以前欺负我也就算了可他们现在就是想故意针对我让我离开这个校园，如他们所愿我真的离开了,3
想知道有没有高中的休学的一起学习 破生物快把我逼疯了,0
又是没吃药的一天哈哈哈 感觉自己好亢奋好开心,0
断药倒数第100天,0
九点睡四点醒，睡是睡够了但完全不想出被窝啊……,0
从未断过药 从未好过,0
"心累
不知说什么好",0
死掉了，高三考试越来越差，成都一诊连200都没上，好可怕……不敢面对老师和家长……,0
唉，吃东西也变苦了眼睛看东西也聚不了焦了可能是我得病又复发了,0
明天入院，第40次。真的累了，好想结束。,2
新年第一天各种不愉快的事情凑在一起家人也都上赶着找着吵架我真的很崩溃，跟他们永远都无法沟通说了几百遍也没有用，在这个原生家庭没有一个新年是开心不吵架的，好像我就不配开心不配幸福一样,1
我觉得我就是忍不住想和别人交流疯狂地想把自己拉出情绪低落的深渊，控制不住地去求救别人,1
可是妈妈，我并不快乐,0
嘿！刚康复也就一周，然后又发烧了，谁能有我脆皮啊,0
"天穿，地穿，马屁不穿——女儿送来的生日祝福

TO妈咪：
#小太阳#
新的一年从**度假开始，到**度假结束。在这一年里，我跟我妈说的最多的话是，“我要崩溃了”“我学不下去了”，但感谢妈妈一直是顶梁柱。说句实话，这个家没了你是真的不行。
#虽然嫌弃但还是做了#
老妈牺牲精神很大，你说过你不喜欢做家务，没想生小孩（吵架说的）但你还是做了，还是生了，说不定也没想爱我，但还是爱了。
#we all love you#
也许缘分如此，让我“折磨”了老妈很多年？老妈的眼睛很大，笑起来亮亮的，像有小鲸鱼窜出来一样，即使这么多年也还是这样。你穿墨绿色也很漂亮，总有大气和温婉的气质，但又有少年的质感，让人感觉一瞬间，岁月错过的时刻落在了你头上。
妈咪很辛苦，但我们都爱妈咪！",0
救命，好想跳楼T﹏T，难受死了喘不上气，难道真的坚持不住了吗>_<,2
今天一共吃了四个冰淇淋哈哈哈哈 夜宵又吃了十几个鸡翅,0
中考难吗 大家有信心考上高中嘛,0
每次发完微博和朋友圈后，过一段时间就想删掉，觉得自己矫情,0
"我睡不着
这个学期只读了一个月
还有13天高考
我的人生玩完了",0
其实我生病是因为学校，但是和班主任没关系……相反班主任很关心我，对我很好很好很好，是我遇到过最好的班主任……她会关心我的病情，考完试会找同学谈心，有一次我厌学不想去上学在家哭了一整天，第二天眼睛都肿了，她下课的时候找到我，和我聊了20多分钟，很关心我……可惜她现在不教我了，在学校也很难遇见,0
我不要跨年了,0
开个帖，放一点自言自语,0
为什么我明明什么都没做，被伤害的却是我，做错了事情的人为什么可以不受任何影响？我到底是饶不了他们还是饶不了自己啊,1
"相信吧
枯树会生花
就像你",0
想死死不了,2
真的想跳楼，每天都在暴饮暴食，活得不像个人样了,2
"总是在说好难过，怎么会有那么多难过的事，说到不想再说……
截止于今天中午，喝了97.5片碳酸锂了，今天提前去体检了，下周二去复诊……
希望嘟嘟可以陪我很久很久",1
理解叶文洁，成为叶文洁,0
药开上了，太年轻的医生是不是不能信啊，这个临时找的医生另外给我开了富马酸喹硫平，我第一次吃，吃了四分之一，从上午十一点睡到现在，但是一直做噩梦醒不过来，醒了还后背疼、头疼、巨困、心慌……,1
"这周六我们一家（除我爸）要去我姐对象家里做客（要来很多人），可我真的现在太怕跟别人交流了。别人就算不跟我说什么，自己也会很焦虑

本来我也可以待在家里，可这样家里就是只有跟我爸两个人，我不想跟他待，可以说有点恐惧。

真的是前怕狼后怕虎，我到底该怎么办",0
"创作焦虑了，昨天辛辛苦苦肝了一天的二创视频发社交平台，一天过去只有一个人点赞，最后实在受不了自己偷偷拿小号点赞让数据好看些。
我承认自己是新手，某些台词和节奏把不是很好，但为什么赞比不过一个梗图。。那个梗图甚至没有笑点！",0
好烦，作息再次混乱，明明调了很久已经差不多要固定了的,0
"我当然知道我身体很差营养也不足
但我想减肥啊
说的偏激一点 我都不想活了还在乎自己身体好不好吗",2
这觉究竟是谁在睡啊，笑死，根本睡不着。。,0
已经到了烦躁的阶段，再发展下去就是住院了！,0
我想问一下心理咨询是不是需要有次数限制要求呀？就是需要有个咨询规则，比如必须一个月见多少次？,0
刚刚拿着烟灰缸砸自己的额头，为什么一次次骗我，是不是看着我痛苦，你很开心？,0
考数学的时候，手抖的像筛子，连笔都握不住，还没有写完😭，好崩溃,0
我双相发作就会呼吸急促，然后很热,0
手抖心跳快喘不上来气头疼算躯体化吗 可是我不失眠我有的时候还挺开心 就是特别厌学 以前去看过那时候没这些症状医生只说青春期正常现象 所以我到底怎么了,1
晚自习没有胡思乱想 心里乱 更不知道从何想起,0
"如果…我死了能让我别天天为我生气 别天天骂我 或者开心一点点 我会去这么做
我不爱你了 但也没办法恨你…",0
碎掉了抑郁症,1
"失眠了
隔壁在吵架
好烦",0
稍微好点但是后半夜还是会有睡不着,0
十多年身边的人来了又走，我从没留下过谁，但我似乎运气很好，两年前认识的朋友直到现在和我关系也很好，尽管我曾疏远他。我一直不想和他走得太近，怕突然有一天他也会离开。小太阳，他就是,0
睡了日复一日的过呗还能咋样真不知道意义是啥,0
世界是灰暗 好想逃离这个世界,1
无论怎么样 ，我还是会活下去的,0
今天我考完研了，却并没有如释重负,0
我发现我好像根本就没好过…………曾经经历过的事变得迷迷糊糊了 过去的一切就像梦一样 变得越来越麻木,1
"双相情感障碍
太难过了，想找人聊聊天，拨打了一个心理热线，遇到了一位非常好的老师，陪我聊了一小时，哭了一堆纸。她跟我说双相是要终生服药的。要我再去看医生，说我可以去北京的一个什么三个字的地方看看。老师说，今天是冬至，让我穿暖和，去吃饺子。老师还多次问我的地址要给我点饺子的外卖说是她的心意，但是我拒绝了。
我现在感觉很放松，很感谢这位陪伴我一个小时不断开导我安慰我的老师。",0
困啦，但素计划还没做完…,0
元旦自己的好朋友突然和我绝交怎么办 因为我自己原来在学校产生过语言暴力 自己难受过好长时间 感觉一直都是他在开导我 可是今天突然和我说好聚好散真的有没有朋友来和我分析一下,0
我真的很让人讨厌吗？,0
之前夏天的时候拍的 尊嘟好喜欢夏天,0
结婚有什么好的 天天看人家父母的脸色 不如意了就找我扯皮 每天听到他们的声音看着他们我就感觉窒息好累喘不上气压抑,0
吃完饭想吐吐不出来怎么办,0
"人都会说我玻璃心，他们问我为什么我这么玻璃心，敏感又脆弱
我回答不上来，我也不知道为什么偏偏是我，如果可以我想变成一个正常人
我真是难活啊",0
又被冷暴力了 一被冷暴力就痛苦 就极端 就发疯 但我今天忍住了 我还有倾诉的人 我的老哥 还好我今天忍住了 虽然特别特别特别想删掉 我真的觉得冷暴力会把我变成疯子,0
心理咨询真的会没用吗，我感觉什么都做了却一直困在原地,1
当我被母亲指责怎么就记得童年不好不开心的事情时我是最失落的。,0
烦烦烦烦烦烦,0
"家人们，精神专科医院有没有乳腺和肠胃的检查啊？？
本来想去综合性的三甲医院看的，但是他们的精神科这两周都挂满号了

顺便问一下有没有广东粤西的病友？
湛江三院和茂名三院（秋林）哪家比较好哇？
看百度一个是二甲一个是三级",0
新的一年希望大家能开心多一点，如果不可以痛苦少一点也可以,0
"她躺在星河里她在睡梦中死去
…",0
突然觉得自己在她心里不是最重要的那个,0
两天没好好吃东西了 现在又是头晕恶心什么事都不想干 又觉得不能这样颓废下去 但一想到上学就想紫砂一想到考试就不停焦虑心慌 感觉活着很累 但又不想让父母再因为我伤害自己而伤心,2
10月的时候发了个帖子，记录我想s的念头，我甚至没有明说，而是用想回家代替，11月的某天我觉得每次想找到这条微博有点麻烦就给他置顶了，再然后没几天再上来一看，它被删掉了。wb！我没有地方可以发泄我的痛苦，我只是自己想记录一下都不行吗？又没有妨碍到别人，只是给自己看看而已，这都不行吗。,2
睡觉,0
到底是喹硫平还是南宫问雅,1
问问你们会不会食欲很好 然后有自c自s的想法但是不会行动啊 就是顶多打自己这样子 我现在天天怀疑我没病,2
"要死要死，心又跟以前一样了，心慌到死，头又开始紧绷了，难受难受，想换种方式跳楼去，想蹦极去，但大冬天蹦极这温度顶不住

脑海里一直思索着，我为什么要选择这个专业，顶尖高校的一朋友的朋友都还未能有创新的方向而抑郁，我这种三跨又是何德何能，我人生的意义到底是什么，我存在的目的到底是什么，只有给父母养老送终吗？那一切结束，只留下我一个人的时候我又会去干什么呢？这个领域真正的创新如此困难，闪耀着的星星都未能照亮天空，我这种晦暗的星星又该如何选择，我要放弃吗？我究竟该不该放弃，为什么今天才认识，为什么

也许是喝咖啡缓解了大部分药效，但这种情绪又是真情实有，我有这种情绪跟咖啡因半毛钱关系没有，但我又总是想推脱到，逃避掉我的问题而怪罪药效，真正的原因就是我自己，我从来不是什么有用的人，但我又不想碌碌无为，很想以死亡去解脱，但死亡后呢？我的灵魂又能得到什么呢？这种无意义的人生难道没办法解决了吗？

写着写着又是干呕头疼，为什么要活着这么自己？但死亡又是折磨家人，该怎么选择，懦弱的我又该怎么办啊",2
不要再耳鸣了，我求求你了。,0
为什么我化妆（我曾经最喜欢的事）也开心不起来,0
哎呀 哈哈哈哈 又去了一个医院 又做了一遍检查 开了 帕利哌酮缓释片 和 盐酸舍曲林片 看了眼说明书 被吓了一跳 怎么密密麻麻的 那老些字,1
头好疼，不想考试 感觉自己脑子昏昏的,0
"女儿已经连续四天不去上学了。应该是躺平的开始吧。高一刚上，就学不进去了。这几天说请假在家自己补一下欠下的数学，我看到在电脑上，三天的时间，还停留在第一讲。孩子没有力量学下去了。虽然她想学。
孩子说要学打网球，学拉小提琴。我已经完全把孩子的学业放下了，只想着，孩子能健康，就好。正在给孩子联系网球班，小担琴班。
我一直焦虑的心，躺平了。接受现实！",0
最后一个月为什么要对我这么残忍啊 车祸 被骗 刚才我的咪也离开了 在我病情最严重的时候 我的狗子被人毒死了 妈妈怕我太伤心 给我抱了一只咪回来陪我 咪治愈我 可今天又被人毒死了 我明明已经两年没吃药了 以为摆脱了 可现实又给我重重一击 你要我怎么好起来啊,1
为什么我还是这么看不清谎言…别人在装抑郁症我都看不出 我还一个劲的安慰他 到头来被伤的是我 我早应该从他的言语中感受到的,0
有时候自己都觉得我是不是在装,0
好像只有我自己一个人过着又烂又臭的人生。。。。。,1
故事我没忘 你说的话我都还记得 回忆我没删 即使永远回不去 我在你看不见的地方 偷偷看了你很多遍 或许浏览并不是怀念而是好奇 我看到了你很幸福 你给了我短暂的陪伴 只是惩罚我这种念旧的人 或许你不知道你的出现对我来说就是一道光 我试着不与你联系可思念不攻之破 那些你说明天见的日子里 我从凌晨开始期待 准备 希望能以最美的状态与你相见 刻在我心里抹不掉的是你和我的曾经 我试图与你重逢 在凌晨五点模糊的梦里 这种感觉太可怕了 关于你的缺点我都快忘完了 只记得你对我的好以及一些零碎的记忆 我明明记忆力那么差却还是久久不能忘怀,0
好累好累好累好累，又开始毫无力气的一动也不想动，同一个姿势躺到发酸也没力气翻一下身,0
"洁癖太严重伤害到别人怎么办？
比如，今天室友坐了我的床，但我不知道怎么开口，没有制止她，一个小时后她上床睡觉了，15分钟后，我在那个位置喷了一堆酒精。
怎么办啊，她应该会知道我喷酒精是因为她坐了我的床吧……那她觉得我是表面一套背面一套的阴险小人怎么办啊……好难受，虽然是我太优柔寡断了的问题，怎么办啊……",0
讨厌我室友，好讨厌，借我东西还骂我，屁事一大堆，神经病，都沙拉,0
睡不着想发点什么，又不知道发什么，那就打个卡吧,0
每一次zc之后都会内疚 后悔,3
为什么一到冬天就会复发,0
头痛……睡不着……好像每天都是这样,0
我是世界上最卑鄙的人,1
每天在学校和宿舍装正常人真的好难受，我根本没有看上去那么好，感觉自己活的很割裂,1
让我去死吧，活不下去一点儿，和别人吵架我永远都觉得都是自己的错，我爸让我得饶人处且饶人，真的崩溃了，前几天我朋友还拉着我的手问我小小年纪抖什么，我也不知道，反正现在我真的要疯了！,1
一听到我爸声音就躯体化发作……甚至都不用看见他我就已经很害怕了……,1
2023是状态最差的一年，今天做年终总结，我都不相信自己熬过来了，希望2024能变好。,0
是不是只有我这么难过,0
关系很好的网友用我最喜欢用的表情包꒦ິ^꒦ິ,0
不想面对,0
每天都不开心🙁难受真的好累了，什么都没有，想鼠特别想,2
膝关节需要做手术，没钱没关系，我找人借，我自己还钱，但是术后四天都没人可以来照顾我我真的说实话有些伤了，就推说年后再说，年后就有人来照顾我了?电话打来不是关心我的伤和身体，是关心我到底有没有上班，工资有多少，我上个屁的班，是我说的还不清楚吗？我已经快到不能下地走路的程度了，我怎么上班。我一个人检查约医生，从来不主动过问怎样了，一提到需要手术就都支支吾吾含糊不清，四天都凑不到一个人可以来，不想让我做这个手术直说,0
"周末作业没写完。又想请假了。
可昨天妈妈问我周一去不去学校，我还信誓旦旦地说去。
好烦。",0
"醒了真难受
快让我死吧
死了就没有痛苦了",2
还不错，躯体化之后，只顾着解决躯体化的问题，倒也分散了部分情绪😕,0
啊……要死……本来答应和朋友去冰雪大世界的，然后也计划了很久………但是犯病真的很不想动，整个人都很累，完全就是出去要死瘫在床上的状态……现在根本不想出门…一点点都不想…但是又怕她失望影响我们的关系…毕竟之前因为面试和身体原因已经拒绝过她几次了……唉……怎么办……真的好不想去……一想到一去要冻一天…然后又累的要死……真的不想动了…,0
对于我来说，身心健康是很奢侈的一件事，我也就在大一感受过唉…………总是不信命，但是难以摆脱，日子真的好苦，很不顺利我好累,1
新年快乐呀小天使们,0
请问有没有靠谱的心理医生推荐 或者是心理咨询师 推荐,0
医生经常问吃药感觉怎么样，或者吃这套吃一周然后跟她反馈一下，再看看要不要调整，具体的感受是指什么呢？我好像感觉不到我有多大的改变，让我说的话怎么还有点说不出来什么…大家都是怎么回答这样的问题啊…或者大家吃了一段时间的药都是什么感受呢,0
要跟医生姐姐聊的,0
"昨天复诊

医生：我觉得你整体的心态都调整过来了！
我：是的呢！！

我：期末考试全过了
医生：太棒了！！！！

我：下午去九院看牙
医生：你居然挂到号了！

医生：你现在怎样应对焦虑呢
我：就是选一个最不好的结果然后彻底摆烂
医生：这也是一种方法啊！

医生：你现在还会有那些不好的想法吗？
我：少了很多
医生：你有没有思考过为什么会少了很多呢？
我：因为我需要的不是死亡，而是解决问题，当我发现不用死亡也可以解决问题的时候，我就没那么想死了

…

心情好好哈哈哈哈 上海·上海市精神卫生中心",0
我怎么还不死呢 痛苦死了,2
好久不见，我到现在还不明为什么还活着明明还那么痛苦，说帮助我终会伤害自己，我心理有问题己经被老师传开了，一次次的信念又破碎,1
"最近入了洛丽塔的坑，买了好多小裙子！超级开心！
以及，坐标青岛，希望能遇到同城的同好一起出去玩啊",0
内心想说的话会一直说不完，多想宝子们与我共情。好了，接下来我想这新宿舍我们各自安好，睡了，明上午考试什么鬼，班主任真的极好！明天在细细道来。宝子们能祝福我吗,0
换了个医生 现在这个医生叫我慢慢减药 现在吃的药很少咯 也感觉自己越来越进步了呢 2024年 希望一切都好o(^o^)o 大家一起加油呀 我们都会越来越好的[你好][你好],0
那在活一年？,0
来自机器猫的疯言4 人生无常，向死而生～,0
现在觉得妈妈好好，很喜欢妈妈，但是内心又很矛盾…,0
气死我了 这辈子交过这么傻比的朋友我真后悔 我还傻了吧唧的对她好 才知道人家背后这么想我呢,0
好想死啊 我撑不下去了 天天都睡不好 天天熬夜 我真的好讨厌自己啊 我讨厌自己的每一部分 我想杀了自己,2
"朋友和同学都好开心啊
我不应该打扰她们。
但是我真的很不开心。
很难受。
外面放炮的声音很多
好吵。头疼。",1
昨天胸闷的很痛 去医院做检查 花了6 7百 结果只是我病例之前焦虑导致的,0
虽然但是还是很在意，，,0
没有人顾虑我的感受，从来没有,1
我真的想有个安静的环境休息，下午还有课，不管是什么时候闭眼真的挺难。,0
真的好崩溃 觉得活不下去了,1
不会化妆很奇怪吗？我不会像身边那些女孩子一样会化妆会打扮自己，首先我没钱，其次就是我发病的时候连洗个头都感觉特别累，更别提花这么长时间打扮自己了,0
"好想说出来啊，我好想向人倾诉啊。。
得到的永远都会是，不理解 和 厌烦
吃下去，把所有都憋在肚子里，把嘴上的拉链拉上",1
"我妈去给我弟蒸鸡蛋让我看孩子
我：啊～
我妈：看到了吧养个孩子多不容易
我：那你养他干嘛
我妈：那我养你干嘛
为了延续啊，要不然后面没人了

ok 终于说实话了，说什么为了我都是借口，我不爱起正面冲突不代表我一直能忍哦
我知道你对我有爱，但恕我这么久以来我只能感受到恶意
也不知道你会不会继续偷看我的微博",0
双相你把我的青春还给我,0
当上高中老师之后被孩子分享他的舍曲林,0
我就一胆小鬼,0
真要骂人了什么叫做富贵病啊你们懂什么啊,0
我都不知道该怎么形容我的倒霉了，被骂了一天，想小睡一会睡了一个小时又被拽起来骂，晚上点了个汉堡想安慰下自己结果外卖送错楼层了我又不敢出去，我能开个门都已经是极限了，那个外卖员说过来给我送等了一个小时结果人又去送别的单子了，我是什么很烂的人吗,0
有聊天的吗？我不想一个人呆，不想胡思乱想,0
刚翻东西的时候发现开药单上的诊断。诶呦我破毛病还挺多有没有一样的朋友,0
一直被我妈说“你这么考虑人家 人家会这么考虑你吗”这句话就是说我一直在思考别人的处境 做什么决定都站在别人角度着想 从来不考虑自己 所以我很没主见......身边朋友都说我特别没主见一直在靠别人 但我就是害怕万一别人都有自己的想法 我的想法别人不喜欢怎么办 别人会觉得什么什么怎么办....实际上还是我尽管交了很熟的朋友也有时间限制 没达到认识的时间我永远不会做真正的自己…跟我从小认识的闺蜜面前我就是另一种人…因为我俩是一种家人的感觉 跟其他看似玩特别好的朋友我就还是会有尴尬的时候…不过都是只有我自己在感觉尴尬而已。,0
有人可以告诉我怎么能不痛苦的离开吗,2
我不应该出现在这世界上，折磨我，也折磨他人,1
不想被催婚 不想相亲……,0
烦死了，不想去学校难受死了,0
半夜吃独食，我家猫咪在我被子上撒尿,0
今天是自己来的医院,0
下午来开药就一直很抵触，几乎每次医生都要刺激我当场发作。我现在呼吸困难头疼想哭都是拜你所赐，我恨你。你觉得我躺在家里就很舒服吗，你配当精神科主任吗。你配吗！,0
我好难受，有人愿意听我倾诉吗，求求你们看看我吧,0
不知道现在越来越喜欢跟我妈吵，一听到她那些尖酸刻薄的话对我说，我就越来越不留恋巴不得她骂的难听些再难听些,0
好,0
自己断药嗜睡作息混乱大胖特胖20斤哈哈不活了,0
想zc，但是一想流血了还要处理还会头疼，想吐，正好最近也没发生什么不好的事情，就控制住了,2
我怎么这么废物啊,1
烦的我想把药全吃了,0
人为什么要有感情，我宁愿变成一堆冰冷的数据，感情这种东西太磨人了。,0
可是想活下去的人从头到尾就不是我啊,1
外卖胖人但快乐，花钱没钱但开心。,0
白天睡觉的患者怎么看病？白天不睡不行，硬抗不了一点，有无高招者,0
总会变好的，总会过去的，总会结束的……,0
今天用非常冷的手握了妈妈，妈妈马上买了个暖水袋送我，我却不能给她什么，上天给她的只有一个因为抑郁症辍学的孩子，她的母亲早逝，儿子也会早死吗？,1
"太想死了，好痛苦
杂乱的情绪，又觉得不能这样对不起父母
开始头晕恶心
每个人都很痛苦，我只会躺在床上什么也不做只感受情绪",2
感觉有在一点点变好,0
因为一直笑着，所以大家都选择忽视我的伤口。因为一直包容，所以大家更加肆无忌惮伤害我。我说我手上的刀子刀尖只会向内，所以你们就毫不犹豫地捅了我一刀又一刀,1
这几天都没办法睡觉吃了药也没办法睡，一直感觉迷迷糊糊的,0
嘻嘻嘻嘻明天不用返校,0
持续减重，这个进度我甚是满意～,0
对抗虚无,0
"我的碎碎念：
晚安
maybe everything has a good result.",0
好不了了，没必要再好起来了。,1
情绪不稳定，特喵的又头疼嘞，真烦人呐,0
你们是这个世界上最美好的代表，因为只有善良的人，才会得这个，你们是最棒的，善良又干净，没有坏心,0
2024不过是痛苦的延续罢了,0
"头好痛
还是熬夜
今天要交的论文没写完
电子图书馆又上不去
呵呵呵呵
熬了快有一个月了不如今晚让我猝死好了",0
宝宝，妈妈终于同意我看医生了,0
给网红小病友，13岁的王世佳妹妹写了一封长信，希望她能看到，希望对她有所帮助。大家如果有耐心，都可以看看，是我生病这么多年来的心血如果能帮到大家，不胜荣幸。（没耐心检查了，有错别字大家告诉我我再修改，谢谢）,0
心理咨询师该去哪里找啊啊啊啊啊(小县城没有三甲医院最好是长期的,0
感觉我室友像神经病，我收拾宿舍他们要帮忙，帮忙嫌我弄的慢，自己弄嫌我不干活，我弄嫌我弄的没她好，我真的服了,0
好家伙，都年末了我还锂中毒我就说怎么一吃东西就拉肚子，肚子疼了好久，赶紧换药了。所以在服用碳酸锂的宝宝们也要注意自己的身体状况，有不适就赶快去医院测血锂浓度。祝大家都能开开心心健健康康。,1
咨询不想，花钱,0
之前看到有词条是“玉玉”，很久之前就有很多人玩这个梗了，当时并没有那么多人来抨击，现在不知道从哪儿冒出来这么多，其实我不反对玩这个梗，相反我很庆幸有这个梗，因为对于自己有抑郁症这个事一直比较难以启齿，难受想倾诉时也不知道怎么说，感觉不管怎么说都会被认为是无病呻吟，后面因为有了“玉玉”“发疯”这些梗，我才能肆无忌惮的说出自己内心的痛楚，大不了就说自己在发疯，所以我其实挺感谢这些的,1
不想跟家里人联系，但是又害怕以后后悔，害怕在这不联系的日子里会发生一些我无法承担的事情，害怕我所有的情绪都是矫情……头疼，不想思考了,0
